Date,Open,High,Low,Volume,Close,OBV,VROC_10,VROC_20,ADI,ADI_CUMSUM,VWAP,SMA_VOL_10,SMA_VOL_20,EMA_VOL_10,EMA_VOL_20,VOL_STD_10,VOL_STD_20,VOLUME_ZSCORE,VOLUME_TREND,VOLUME_SURGE,MACD,Signal Line,Histogram,Buy Signal,Sell Signal,Rolling Mean,Upper Band,Lower Band,Signal,Close_RSI
2012-09-12,17.41,17.47,17.11,24508000,17.42,0.0,,,17700222.222222596,17700222.222222596,17.333333333333332,,,24508000.0,24508000.0,,,,,,0.0,0.0,0.0,False,False,,,,,
2012-09-11,16.91,17.28,16.69,24586900,17.25,-24586900.0,,,22086537.2881355,39786759.510358095,17.20312441142902,,,24522345.454545453,24515514.285714284,,,,,,-0.01356125356125304,-0.002712250712250608,-0.01084900284900243,False,False,,,,,
2012-09-10,16.93,17.05,16.6,25983100,16.61,-50570000.0,,,-24828295.555555783,14958463.954802312,17.047460081515226,,,24787937.190082643,24655284.353741493,,,,,,-0.07508575417407215,-0.017186951404614917,-0.05789880276945723,False,False,,,,,
2012-09-07,16.51,17.11,16.4,37944700,17.08,-12625300.0,,,34738105.6338027,49696569.58860501,16.985643878029222,,,27180075.882794887,25920942.986718494,,,,,,-0.08494015489153384,-0.030737592101998702,-0.054202562789535134,False,False,,,,,
2012-09-06,15.84,16.36,15.8,33577300,16.25,-46202600.0,,,20386217.857142895,70082787.44574791,16.791193929058664,,,28343207.540468544,26650119.845126256,,,,,,-0.157903686452034,-0.05617081097200576,-0.10173287548002824,False,False,,,,,
2012-09-05,15.52,15.81,15.4,31345100,15.68,-77547700.0,,,11467719.512195008,81550506.95794292,16.586649157521055,,,28889006.16947426,27097260.81225709,,,,,,-0.2587394597663639,-0.0966845407308774,-0.16205491903548652,False,False,,,,,
2012-09-04,15.29,15.65,15.13,31820800,15.51,-109368500.0,,,14686523.076922992,96237030.03486592,16.41118926860848,,,29422059.593206212,27547121.687280223,,,,,,-0.3483545019953489,-0.1470185329837717,-0.2013359690115772,False,False,,,,,
2012-08-31,15.04,15.25,14.81,25759500,15.0,-135128000.0,,,-3512659.0909091244,92724370.94395679,16.25903438440185,,,28756139.667168714,27376872.00277734,,,,,,-0.4552796262260941,-0.2086707516322362,-0.24660887459385789,False,False,,,,,
2012-08-30,14.68,14.93,14.61,20122200,14.9,-155250200.0,,,16349287.500000082,109073658.44395688,16.145242251443,,,27186332.45495622,26685950.85965569,,,,,,-0.5418417078743865,-0.27530494288066626,-0.2665367649937202,False,False,,,,,
2012-08-29,14.65,14.96,14.57,28938700,14.81,-184188900.0,,,6678161.538461518,115751819.9824184,16.006414992569916,28458630.0,,27504944.735873267,26900498.39683134,5265823.321307147,,,480070.0,1.016869048158678,-0.6106656555147936,-0.34237708540749173,-0.26828857010730184,False,False,,,,,
2012-08-28,14.49,14.73,14.45,10958300,14.6,-195147200.0,-0.5528684511180022,,782735.7142856945,116534555.6967041,15.95402028548878,27103660.0,,24496463.874805402,25382193.78760931,7614713.046056155,,,-16145360.0,0.4043107093285556,-0.6743805357969919,-0.40877777548539174,-0.26560276031160013,False,False,,,,,
2012-08-27,14.62,14.7,14.47,9107500,14.53,-204254700.0,-0.6295791661413191,,-4355760.86956529,112178794.82713881,15.912545688453596,25555720.0,,21698470.443022598,23832222.950694136,9518526.989076504,,,-16448220.0,0.35637814156674125,-0.7221983988580085,-0.4714619001599151,-0.2507364986980934,False,False,,,,,
2012-08-24,14.34,14.67,14.18,15693900,14.56,-188560800.0,-0.39599585884671196,,8647659.183673508,120826454.01081231,15.841874702144974,24526800.0,,20606730.362473033,23057144.57443755,10010590.396397432,,,-8832900.0,0.6398674103429718,-0.7490391930071496,-0.526977358729362,-0.22206183427778758,False,False,,,,,
2012-08-23,14.86,14.89,14.45,17988800,14.5,-206549600.0,-0.5259206160544161,,-13900436.363636317,106926017.647176,15.776554832668708,22531210.0,,20130743.02384157,22574445.091157787,8973967.844511893,,,-4542410.0,0.7983947599796016,-0.7663185708390117,-0.574845601151292,-0.19147296968771965,False,False,,,,,12.755102036260922
2012-08-22,14.71,15.15,14.66,17341700,14.86,-189207900.0,-0.4835290508766339,,-3185210.204081689,103740807.44309431,15.733329126326876,20907650.0,,19623644.29223401,22076088.415809426,8187689.464372723,,,-3565950.0,0.8294428116024517,-0.7424056210396,-0.6083576051289536,-0.1340480159106463,False,False,,,,,20.093457937352582
2012-08-21,14.96,15.34,14.76,23169700,14.89,-166038200.0,-0.2608190753897739,,-12783282.758620627,90957524.6844737,15.6882758878581,20090110.0,,20268381.693646006,22180241.90001805,7399978.378864817,,,3079590.0,1.1532888570545408,-0.7128167786492963,-0.6292494398330222,-0.0835673388162741,False,False,,,,,21.497584533793102
2012-08-20,14.58,14.88,14.51,11502600,14.83,-177540800.0,-0.6385194589702333,,8393789.189189153,99351313.87366284,15.660332576061892,18058290.0,,18674603.203892186,21163323.623825856,6563285.3821593635,,,-6555690.0,0.636970610174053,-0.6862976938289815,-0.640659090632214,-0.04563860319676749,False,False,,,,,24.999999990168547
2012-08-17,14.61,14.66,14.51,13839800,14.59,-191380600.0,-0.46273025485743124,,922653.3333333114,100273967.20699616,15.623569239706416,16866320.0,,17795548.075911786,20465845.183461487,6073343.694429519,,,-3026520.0,0.8205583672075474,-0.676844875877693,-0.6478962476813098,-0.02894862819638322,False,False,,,,,12.612612607310055
2012-08-16,14.64,14.79,14.49,13214900,14.59,-191380600.0,-0.3432676347516673,,-4404966.666666666,95869000.54032949,15.591901998106552,16175590.0,,16962702.97120055,19775278.975512773,6054663.645938111,,,-2960690.0,0.8169655635435864,-0.6617254900084202,-0.6506620961467319,-0.011063393861688309,False,False,,,,,16.799999990592042
2012-08-15,14.34,14.64,14.29,12441000,14.58,-203821600.0,-0.5700912618742375,,8175514.285714268,104044514.82604375,15.560395528305394,14525820.0,21492225.0,16140575.158254996,19076776.215940125,4133378.2505086474,8503681.467760399,-1.064388998378582,-2084820.0,0.8564748840340856,-0.6431365068913717,-0.6491569782956599,0.006020471404288186,True,False,15.352,17.356632529654096,13.347367470345903,0.30744600604350925,21.649484520459183
2012-08-14,14.66,14.79,14.36,14589200,14.39,-218410800.0,0.3313378900011863,-0.4047168271584789,-12553497.674418526,91491017.15162523,15.52602414788378,14888910.0,20996285.0,15858506.947663177,18649388.00489821,3940132.773411482,8607148.489315823,-0.7443911311572243,-299710.0,0.9798702524227764,-0.6363999929746935,-0.6466055812314666,0.01020558825677309,False,False,15.2005,16.99393216971494,13.40706783028506,0.2740366171392961,21.42857141326536
2012-08-13,14.48,14.65,14.46,10787800,14.55,-207623000.0,0.18449629426296998,-0.5612378949765933,-567778.9473684104,90923238.20425682,15.502973404522123,15056940.0,20306330.0,14936560.229906235,17900665.337765045,3694348.1951639666,8853714.620672833,-1.0750888647093806,-4269140.0,0.7164669580937428,-0.6111061431200344,-0.6395056936091802,0.028399550489145775,False,False,15.0655,16.596656769449687,13.534343230550313,0.3316632201595937,36.02484468917099
2012-08-10,14.61,14.68,14.44,10560000,14.61,-197063000.0,-0.327127100338348,-0.5935819821345413,4399999.99999998,95323238.2042568,15.481972572261174,14543550.0,19535175.0,14140822.00628692,17201554.353215992,3944263.565751059,9003650.19328419,-0.9968373723242347,-3983550.0,0.7260950730736305,-0.5795385269305449,-0.6275122602734531,0.04797373334290822,False,False,14.9655,16.32336946120908,13.607630538790922,0.3690964005908729,40.764331173840716
2012-08-09,14.46,14.73,14.36,13960100,14.71,-183102900.0,-0.2239560170772925,-0.6320935466613256,12450900.000000035,107774138.20425683,15.456307870042265,14140680.0,18335945.0,14107963.459689297,16892844.41481447,3754442.6965633566,7959292.5430444665,-0.5497781337141578,-180580.0,0.987229751327376,-0.5402244284694842,-0.6100546939126593,0.06983026544317517,False,False,14.847,15.772819125224583,13.921180874775416,0.42601146581047056,46.835442996474946
2012-08-08,14.38,14.68,14.26,13767600,14.57,-196870500.0,-0.20609859471678094,-0.5899729877030018,6556000.000000036,114330138.20425686,15.429722403689066,13783270.0,17345460.0,14046079.194291241,16595202.089594044,3582019.917759026,7154704.308237755,-0.5000709806945534,-15670.0,0.9988631144858948,-0.5144344718009108,-0.5909306494903097,0.07649617768939887,False,False,14.763,15.418120720092697,14.107879279907303,0.3526989041251123,49.00662247111971
2012-08-07,14.2,14.62,14.16,22901000,14.5,-219771500.0,-0.011597042689374448,-0.26939138812764996,10952652.173913097,125282790.37816995,15.385240363184153,13756400.0,16923255.0,15656064.795329196,17195754.271537468,3503942.421837966,6504715.068598931,0.9189864485928303,9144600.0,1.6647524061527725,-0.49395020977509674,-0.5715345615472671,0.07758435177217038,False,False,14.703999999999999,15.206054725471695,14.201945274528303,0.29683489702408994,49.00662247111971
2012-08-06,13.89,14.22,13.79,17252700,14.14,-237024200.0,0.49989567576026284,-0.4578168996379727,10833090.697674436,136115881.07584438,15.34207359739641,14331410.0,16194850.0,15946362.10526934,17201177.674248185,3564277.1857076026,5484308.978445027,0.19288665247666872,2921290.0,1.2038382824858127,-0.5009901730337862,-0.557425683844571,0.056435510810784795,False,False,14.635499999999999,15.038618109896289,14.232381890103708,-0.11458414771724673,38.58695649237951
2012-08-03,13.39,13.88,13.31,20978500,13.78,-258002700.0,0.5158094770155639,-0.18560142859915763,13617622.807017442,149733503.88286182,15.278325544516994,15045280.0,15955800.0,16861296.26794764,17560922.65765312,4125566.197047669,5138774.8596231425,0.9774119585321441,5933220.0,1.394357565960886,-0.5295144727602938,-0.5518434416277156,0.02232896886742175,False,False,14.5745,15.096942643540435,14.052057356459565,-0.26037054959365113,33.177570071752996
2012-08-02,13.13,13.36,12.98,25873800,13.03,-283876500.0,0.957926280183732,0.28583355696693213,-19064905.263158023,130668598.6197038,15.182276659881891,16311170.0,16243380.0,18499933.310138978,18352625.261686154,5281671.111189896,5530237.094051317,1.741411776062749,9562630.0,1.5862626654004588,-0.6056572776997502,-0.5626062088421225,-0.04305106885762766,False,True,14.481,15.327190223730392,13.634809776269607,-0.35737223103531657,13.833992087206525
2012-08-01,13.73,13.75,13.43,17840800,13.51,-266035700.0,0.4340326340326339,-0.3834968398718671,-8920400.0,121748198.6197038,15.134005657167307,16851150.0,15688485.0,18380090.890113708,18303879.998668425,5115447.364437783,4680920.712095128,0.45980590836298263,989650.0,1.0587289294795905,-0.6201206459263915,-0.5741090962589763,-0.046011549667415164,False,False,14.416,15.35085490008374,13.48114509991626,0.015432822826919566,26.845637571280577
2012-07-31,13.42,13.74,13.3,16591100,13.66,-249444600.0,0.1372179420393167,0.5140213354261154,10557972.727272714,132306171.34697652,15.091719291518467,17051340.0,15970125.0,18054819.819183942,18140758.094033338,5055916.924027411,4548932.769328266,0.13651004125341215,-460240.0,0.9730085729332709,-0.6124196307657659,-0.5817712031603343,-0.030648427605431627,False,False,14.369,15.357862185065587,13.380137814934413,0.14150717324023535,30.94462539305458
2012-07-30,13.34,13.6,13.3,17374800,13.51,-266819400.0,0.6105971560466452,0.9077463628877298,6949919.9999999795,139256091.3469765,15.047158050880945,17710040.0,16383490.0,17931179.852059588,18067809.7041254,4553319.907544886,4258879.732598345,0.232763088474255,-335240.0,0.9810706243464159,-0.6113727427536997,-0.5876915110790073,-0.023681231674692382,False,False,14.318000000000001,15.37477961652125,13.261220383478753,0.11770647949294781,31.8791946158957
2012-07-27,13.09,13.65,12.95,32845000,13.49,-299664400.0,2.1103219696969697,1.092851362631341,17830142.857142866,157086234.20411935,14.964013169727282,19938540.0,17241045.0,20642783.51532148,19475161.16087536,5914918.232965421,5621485.290287714,2.775770849558048,12906460.0,1.6473121903609793,-0.605180762200046,-0.5911893613032151,-0.01399140089683093,False,False,14.264500000000002,15.37658623293059,13.152413767069413,0.15178060070079902,31.666666651888903
2012-07-26,13.28,13.32,12.86,33523200,12.95,-333187600.0,1.4013581564601973,0.8635595481633016,-20405426.086956568,136680808.1171628,14.871858816471953,21894850.0,18017765.0,22984677.421626665,20813069.621744372,6875124.83640197,6699977.986002726,2.3142516337207697,11628350.0,1.5310997791718144,-0.6365097715987496,-0.600253443362322,-0.03625632823642755,False,False,14.187000000000001,15.43741635171316,12.936583648286842,0.005364753785719542,26.912181292442767
2012-07-25,12.73,13.07,12.67,25081600,12.91,-358269200.0,0.8217844795026004,0.44631725840027214,5016320.0,141697128.1171628,14.802948411771286,23026250.0,18404760.0,23365936.07224,21219596.324435383,6295576.9045065,6879985.440881174,0.9704729838999259,2055350.0,1.0892611693176266,-0.6569925023629892,-0.6116012551624554,-0.04539124720053378,False,False,14.089500000000001,15.420466803334715,12.758533196665287,0.05690104477257286,28.106508864097904
2012-07-24,13.06,13.08,12.41,22631700,12.57,-380900900.0,-0.01175931182044454,-0.023219981268639667,-11822529.850746257,129874598.26641653,14.73878062586532,22999320.0,18377860.0,23232438.60456,21354082.38877487,6296748.075492802,6861401.153623613,0.6199666663934204,-367620.0,0.9840160491701494,-0.6926756389747108,-0.6278161319249066,-0.06485950704980425,False,False,13.973500000000001,15.410855393184262,12.536144606815741,0.011776973650635366,22.19101122722826
2012-07-23,12.44,12.7,12.29,23396100,12.59,-357504800.0,0.3560833956424212,1.0339836210943614,10842095.12195129,140716693.38836783,14.671549042315569,23613660.0,18972535.0,23262195.221912723,21548560.256510597,5964720.1994915325,6748639.065710724,0.655475119787598,-217560.0,0.9907866887216975,-0.7111433313175173,-0.6444815718034288,-0.06666175951408848,False,False,13.861500000000001,15.365393543264878,12.357606456735125,0.07726396070574264,21.306818173343913
2012-07-20,13.11,13.24,12.77,33452600,12.73,-324052200.0,0.5946135329027338,1.4171303053512334,-39146659.57446796,101570033.81389987,14.598325596243907,24861070.0,19953175.0,25114996.090655863,22682278.327319108,6620685.9206664665,7360751.79647719,1.8339736718823667,8591530.0,1.3455816664367222,-0.7063400323688018,-0.6568532639165034,-0.04948676845229838,False,False,13.7685,15.312224477734937,12.224775522265062,0.16363816374675857,22.19101122722826
2012-07-19,13.49,13.73,13.0,61251700,13.2,-262800500.0,1.3673252479342035,3.6350483166728464,-27689124.657534383,73880909.15636548,14.507045334753496,28398860.0,22355015.0,31685305.892354794,26355556.581860147,13302439.573434977,11639813.216681654,3.341693227882302,32852840.0,2.1568365772428892,-0.6570344274104798,-0.6568894966152988,-0.0001449307951809642,False,False,13.699000000000002,15.211848828848238,12.186151171151765,0.3350793580678178,32.390745489628
2012-07-18,14.24,14.26,13.88,21021300,13.94,-241779200.0,0.17827115375992109,0.6896792862310104,-14382994.73684223,59497914.419523254,14.495641723387253,28716910.0,22784030.0,29746395.730108466,25847532.145492513,13057727.767320182,11411051.447337775,-0.1544756859729389,-7695610.0,0.7320181732644634,-0.5518857690823289,-0.6358887511087048,0.0840029820263759,True,False,13.666999999999998,15.127556490916392,12.206443509083604,0.5934575285851195,43.85964910934133
2012-07-17,14.38,14.45,13.91,19718200,14.28,-222061000.0,0.18848057090849912,0.3515614290022757,7303037.037037022,66800951.45656028,14.489492422644833,29029620.0,23040480.0,27923087.415543288,25263786.22687418,12769329.261406891,11274000.248247014,-0.29468510970776135,-9311420.0,0.6792441650975797,-0.4360925379809881,-0.5959295084831615,0.15983697050217338,False,False,13.6615,15.1113823908747,12.2116176091253,0.7132931622222352,51.541850204370334
2012-07-16,14.15,14.3,13.89,17246600,14.2,-239307600.0,-0.00737850219858649,0.598713361389718,8833624.390243785,75634575.84680407,14.482771457985615,29016800.0,23363420.0,25981907.885444507,24500244.68145759,12782388.125159644,10993571.384059919,-0.5563997163714293,-11770200.0,0.5943660224421714,-0.34678339637189204,-0.5461002860609077,0.19931688968901562,False,False,13.644,15.056700288547884,12.231299711452117,0.6967862555515977,54.92957744673675
2012-07-13,13.67,14.1,13.59,23078400,14.0,-262386000.0,-0.2973542396102907,1.1854545454545455,14028047.05882356,89662622.90562762,14.468466451339372,28040140.0,23989340.0,25453997.36081823,24364830.902271155,12830414.591915745,10574626.48221278,-0.0861439410207312,-4961740.0,0.8230486723675416,-0.28881431509556776,-0.49464309186783967,0.2058287767722719,False,False,13.613500000000002,14.96332688948586,12.263673110514144,0.6431665063907617,63.07277625652242
2012-07-12,13.61,13.72,13.5,19514900,13.5,-281900900.0,-0.41786881920580377,0.3979054591299489,-19514900.0,70147722.90562762,14.450366008512706,26639310.0,24267080.0,24374161.477033097,23902932.721102472,12929588.678724473,10368281.458655275,-0.45833825199960754,-7124410.0,0.7325602652621258,-0.27999165238511026,-0.4517128039712938,0.17172115158618356,False,False,13.553,14.800483361348853,12.305516638651149,0.478757231702596,49.865951723910904
2012-07-11,13.75,14.12,13.72,23952100,13.76,-257948800.0,-0.045033012248022475,0.7397440367239025,-19161680.000000086,50986042.905627534,14.436230188480973,26526360.0,24776305.0,24297423.02666344,23907615.319092713,12949626.4670453,10071319.042418635,-0.08183684744059767,-2574260.0,0.902954645869241,-0.2491477810035807,-0.41119979937775125,0.16205201837417055,False,False,13.5125,14.67033600329513,12.354663996704868,0.6068804214481285,51.30208331462945
2012-07-10,14.09,14.15,13.58,17878000,13.66,-275826800.0,-0.21004608580000617,-0.21933540020086462,-12859614.035087718,38126428.870539814,14.424874576589664,26050990.0,24525155.0,23130255.203633722,23333366.241083886,13193438.682959046,10182560.4121885,-0.6527979929334249,-8172990.0,0.6862695045370637,-0.23012027173311012,-0.3749838938488231,0.14486362211571296,False,False,13.470499999999998,14.534662136439605,12.40633786356039,0.5890371840488599,51.97889180137984
2012-07-09,14.13,14.18,13.81,17689100,13.88,-258137700.0,-0.2439295438128577,0.02529459157117442,-10995927.027026985,27130501.84351283,14.416791268821287,25480290.0,24546975.0,22140954.2575185,22795817.075266372,13442127.795723252,10166611.292796426,-0.6745487559713395,-7791190.0,0.6942267925522041,-0.19504036821085435,-0.33899518872122936,0.143954820510375,False,False,13.457500000000001,14.49319707011885,12.421802929881153,0.7039689076032226,54.88721802585411
2012-07-06,14.25,14.45,14.11,24562500,14.09,-233575200.0,-0.2657521388472047,0.17084157589913485,-27452205.88235288,-321704.03884005174,14.41210605628661,24591280.0,24726175.0,22581235.301606044,22964072.59190767,13147025.100911617,10131928.929451065,-0.016154377033206026,-28780.0,0.998829666450872,-0.1485812943035505,-0.30091240983769363,0.15233111553414314,False,False,13.472999999999999,14.537886453052563,12.408113546947435,0.7897022486441309,65.57377046672045
2012-07-05,14.95,15.08,14.5,22538100,14.45,-211037100.0,-0.6320412331412842,-0.1289219210166268,-26423979.31034488,-26745683.34918493,14.417669811816646,20719920.0,24559390.0,22573392.519495852,22923503.773630746,2707054.4072848144,10139495.412385643,-0.1993481842825181,1818180.0,1.087750338804397,-0.0817705521334009,-0.25708403829683507,0.17531348616343417,False,False,13.544,14.672005225818484,12.415994774181517,0.9015938841695537,69.3467336439484
2012-07-03,14.8,15.21,14.77,16563300,15.05,-194473800.0,-0.21207061409142158,-0.07160553338415321,4517263.636363661,-22228419.712821268,14.426685015729456,20274120.0,24495515.0,21480648.42504206,22317770.080904007,3002824.1447011414,10187955.68700068,-0.778587505059637,-3710820.0,0.8169676415055253,0.01936915244017534,-0.20179340014943298,0.22116255258960832,False,False,13.620999999999999,14.934266718410365,12.307733281589632,1.0440631289772286,79.24528299270204
2012-07-02,14.61,14.98,14.51,25580200,14.88,-220054000.0,0.2972887991804525,0.5418025326831855,14695008.51063835,-7533411.202182917,14.435028777603858,20860320.0,24944970.0,22226021.438670777,22628477.69224648,3424774.2685711132,10017749.903998036,0.063410447065212,4719880.0,1.2262611503562746,0.08482767707827321,-0.14446918470389175,0.22929686178216496,False,False,13.682000000000002,15.111119714332869,12.252880285667135,0.9191391343863876,76.08200453154562
2012-06-29,14.46,14.61,14.06,32233000,14.53,-252287000.0,0.8689480825206128,0.8551580449846905,22856127.272727244,15322716.070544327,14.434043608085945,22358960.0,25687880.0,24045472.08618518,23543194.10250872,4706748.922369064,9977660.710259328,0.6559774069356871,9874040.0,1.4416144579175418,0.10722592085936533,-0.09413016359124034,0.20135608445060565,False,False,13.732999999999999,15.208328330986237,12.25767166901376,0.7701093659155912,69.56521737013232
2012-06-28,13.63,13.93,13.56,21586000,13.82,-273873000.0,-0.06466652800887407,-0.3427919013548485,8751081.08108112,24073797.151625447,14.421767793373476,22209720.0,25124930.0,23598295.343242418,23356794.664174557,4705062.4772803215,9869632.71998881,-0.3585675475879322,-623720.0,0.9719168003919005,0.06691427800000227,-0.06192127527299182,0.1288355532729941,False,False,13.749500000000001,15.22076118472701,12.278238815272992,0.523959036210515,56.40495866137048
2012-06-27,13.58,14.01,13.42,18167500,13.86,-255705500.0,-0.06904467868141784,-0.4580618795341733,8929788.135593196,33003585.287218645,14.411680278476538,22074980.0,24357145.0,22610878.00810743,22862576.124729358,4808955.248700088,9778785.759326965,-0.632966623089819,-3907480.0,0.8229905531058239,0.037759409343804506,-0.04198513834963256,0.07974454769343706,False,False,13.794999999999998,15.217636544182037,12.37236345581796,0.5228449073186763,49.03381640853929
2012-06-26,13.3,13.73,13.3,26104300,13.46,-281809800.0,0.08985433427549161,0.040774910691502964,-6677844.186046481,26325741.101172164,14.391971511507514,22290200.0,24408280.0,23246045.64299699,23171311.73189799,4948435.2065408975,9785445.119079988,0.17332067978114182,3814100.0,1.1711110712330979,-0.017421862786763498,-0.037072483237058744,0.019650620450295246,False,False,13.8225,15.193429381267013,12.451570618732987,0.36779041832739173,40.23809522468255
2012-06-25,13.81,13.81,13.36,31764200,13.43,-313574000.0,0.776719991050453,0.40352691136768337,-21882004.444444425,4443736.656727739,14.370041848466053,23678820.0,24864905.0,24794800.9806339,23989682.0431458,5491302.325354574,9910459.60517287,0.6961629707262859,8085380.0,1.341460427504411,-0.06284967584875467,-0.04222792175939793,-0.020621754089356743,False,True,13.8655,15.120024023809783,12.610975976190218,0.3264281943850468,40.722891552527216
2012-06-22,14.36,14.42,13.95,44276800,14.09,-269297200.0,1.5030555539852224,0.8924863545633674,-17899131.914893545,-13455395.258165807,14.362592064892192,26337590.0,25908940.0,28336982.620518643,25921788.515227154,8090454.363899065,10806896.141056366,1.6996425023665078,17939210.0,1.681125721829522,-0.04507545900730925,-0.04279742920898019,-0.0022780297983290565,False,False,13.9405,15.044244344922076,12.836755655077924,0.5677240162940786,50.97613881315258
2012-06-21,14.26,14.44,13.87,35058800,13.91,-304356000.0,0.4273302798982188,0.04801420517388788,-30138266.666666552,-43593661.92483236,14.354927076496951,27387220.0,25989250.0,29559131.2349698,26791980.085205518,8504837.801810872,10871680.298565192,0.8342362680768831,7671580.0,1.280115323862736,-0.0449950844562359,-0.04323696025843134,-0.0017581241978045642,False,False,13.999500000000001,14.94570516302037,13.053294836979632,0.4527058171431293,54.77855476067833
2012-06-20,14.32,14.46,14.0,28428000,14.15,-275928000.0,0.2613308131563885,-0.535882269390074,-9887999.99999999,-53481661.92483235,14.351738309779515,27976210.0,24348065.0,29353471.010429833,26947791.505662136,8333937.047125118,7087099.381587649,0.5756847449606407,451790.0,1.0161490780917073,-0.025274049301334145,-0.039644378067011904,0.014370328765677759,True,False,14.047,14.916485026050708,13.177514973949293,0.5592304622356964,54.56674471278842
2012-06-19,14.03,14.5,13.92,30216300,14.21,-245711700.0,0.8242922606002427,0.4374134806125216,9.254298476960308e-08,-53481661.92483226,14.348638602936974,29341510.0,24807815.0,29510349.008533496,27259078.02893241,7312193.833962863,7157822.333663326,0.7556048121736452,874790.0,1.0298140756900378,-0.0047487476922079,-0.03266525199205111,0.027916504299843208,False,False,14.0605,14.931373125087736,13.189626874912262,0.5858333985130957,56.50118201439678
2012-06-18,14.1,14.34,13.79,28741200,13.77,-274452900.0,0.12357213782534937,0.45759754947206144,-30831469.09090904,-84313131.0157413,14.340854884911801,29657610.0,25258965.0,29370503.734254677,27400232.50236742,7198976.278062818,7104300.4059642805,0.49015874906930396,-916410.0,0.9691003422055924,-0.023713269249819646,-0.030874855443604816,0.0071615861937851695,False,False,14.035,14.908673430497906,13.161326569502094,0.34834150224244703,48.76404492847871
