Date,Open,High,Low,Volume,Close,OBV,VROC_10,VROC_20,ADI,ADI_CUMSUM,VWAP,SMA_VOL_10,SMA_VOL_20,EMA_VOL_10,EMA_VOL_20,VOL_STD_10,VOL_STD_20,VOLUME_ZSCORE,VOLUME_TREND,VOLUME_SURGE,MACD,Signal Line,Histogram,Buy Signal,Sell Signal,Rolling Mean,Upper Band,Lower Band,Signal,Close_RSI
2012-09-12,41.51,41.87,41.32,423800,41.86,0.0,,,408389.0909090939,408389.0909090939,41.68333333333334,,,423800.0,423800.0,,,,,,0.0,0.0,0.0,False,False,,,,,
2012-09-11,41.22,41.5,41.07,387000,41.34,-387000.0,,,99000.00000000595,507389.09090909985,41.50195691498109,,,417109.0909090909,420295.2380952381,,,,,,-0.04148148148148323,-0.008296296296296647,-0.03318518518518658,False,False,,,,,
2012-09-10,41.29,41.59,41.12,413300,41.25,-800300.0,,,-184665.95744680692,322723.13346229296,41.44052174386625,,,416416.5289256198,419629.02494331065,,,,,,-0.08068798142873135,-0.022774633322783587,-0.05791334810594776,False,False,,,,,
2012-09-07,41.65,41.71,41.25,333500,41.41,-466800.0,,,-101500.00000000537,221223.1334622876,41.44397855675398,,,401340.7963936889,411426.26066299534,,,,,,-0.09772227077282736,-0.037764160812792345,-0.05995810996003501,False,False,,,,,
2012-09-06,40.75,41.5,40.3,433000,41.49,-33800.0,,,425783.3333333348,647006.4667956224,41.368430456478784,,,407097.0152312,413480.9025046148,,,,,,-0.10357281346950487,-0.050925891344134847,-0.05264692212537002,False,False,,,,,
2012-09-05,40.32,40.54,40.25,283300,40.51,-317100.0,,,224686.20689654935,871692.6736921717,41.251928844716126,,,384588.4670073454,401082.7213136991,,,,,,-0.18515289320655626,-0.07777129171661915,-0.10738160148993711,False,False,,,,,
2012-09-04,40.3,40.51,40.0,619000,40.27,-936100.0,,,36411.7647058925,908104.4383980642,41.039683708389504,,,427208.7457332826,421836.74785525154,,,,,,-0.2661042047588822,-0.11543787432507176,-0.15066633043381045,False,False,,,,,
2012-08-31,40.5,40.58,40.21,281000,40.42,-655100.0,,,37972.97297297648,946077.4113710407,40.9833446758457,,,400625.3374181403,408423.72424998943,,,,,,-0.31452925848495283,-0.155256151157048,-0.15927310732790484,False,False,,,,,
2012-08-30,40.34,40.42,40.15,249500,40.3,-904600.0,,,27722.222222216387,973799.6335932572,40.932813187669176,,,373148.0033421148,393288.1314642761,,,,,,-0.35845738595142507,-0.1958963981159234,-0.16256098783550166,False,False,,,,,
2012-08-29,40.37,40.77,40.37,395900,40.61,-508700.0,,,79179.99999999719,1052979.6335932543,40.896586896377165,381930.0,,377284.7300071848,393536.88084863074,106231.55055506501,,,13970.0,1.0365773832901317,-0.364059680850211,-0.22952905466278095,-0.13453062618743006,False,False,,,,,
2012-08-28,40.76,40.84,40.45,754100,40.46,-1262800.0,0.7793770646531382,,-715428.2051282129,337551.42846504133,40.84493505925569,414960.0,,445796.5972786057,427876.22552971356,158959.7726889836,,,339140.0,1.817283593599383,-0.3762659269293209,-0.25887642911608894,-0.11738949781323199,False,False,,,,,
2012-08-27,41.04,41.1,40.68,454200,40.84,-808600.0,0.17364341085271318,,-108142.85714285055,229408.57132219078,40.847500596706176,421680.0,,447324.48868249555,430383.2516697408,159066.83291413498,,,32520.0,1.0771200910643142,-0.35122790403483606,-0.2773467240998384,-0.07388117993499765,False,False,,,,,
2012-08-24,40.46,40.9,40.39,488000,40.86,-320600.0,0.18074038228889422,,411450.9803921582,640859.551714349,40.83592489182198,429150.0,,454720.0361947691,435870.56103452743,160378.1728706663,,,58850.0,1.1371315390888967,-0.3260131806384763,-0.287080015407566,-0.03893316523091028,False,False,,,,,
2012-08-23,40.7,40.89,40.52,359600,40.59,-680200.0,0.07826086956521738,,-223535.13513513366,417324.4165792153,40.825565200617284,431760.0,,437425.4841593565,428606.69807885814,158853.73566061747,,,-72160.0,0.8328701130257551,-0.32408126708704543,-0.2944802657434619,-0.02960100134358351,False,False,,,,,31.700288171648353
2012-08-22,40.98,41.12,40.65,320300,40.86,-359900.0,-0.26027713625866056,,-34074.46808510453,383249.9484941108,40.82820708578807,420490.0,,416129.941584928,418291.7744523002,162707.04724203626,,,-100190.0,0.761730362196485,-0.2973359642523121,-0.295051405445232,-0.002284558807080117,False,False,,,,,36.631016029068576
