Date,Open,High,Low,Volume,Close,OBV,VROC_10,VROC_20,ADI,ADI_CUMSUM,VWAP,SMA_VOL_10,SMA_VOL_20,EMA_VOL_10,EMA_VOL_20,VOL_STD_10,VOL_STD_20,VOLUME_ZSCORE,VOLUME_TREND,VOLUME_SURGE,MACD,Signal Line,Histogram,Buy Signal,Sell Signal,Rolling Mean,Upper Band,Lower Band,Signal,Close_RSI
2012-09-12,52.35,52.76,51.05,5975300,52.56,0.0,,,4577569.005847984,4577569.005847984,52.123333333333335,,,5975300.0,5975300.0,,,,,,0.0,0.0,0.0,False,False,,,,,
2012-09-11,51.66,52.58,51.66,5498900,52.0,-5498900.0,,,-1434495.6521738798,3143073.3536741044,52.102566250079896,,,5888681.818181817,5929928.571428572,,,,,,-0.044672364672372566,-0.008934472934474514,-0.035737891737898056,False,False,,,,,
2012-09-10,51.47,52.0,51.1,4493000,51.36,-9991900.0,,,-1897044.44444446,1246028.9092296443,51.92925866776893,,,5634921.487603305,5793078.231292518,,,,,,-0.130217124860998,-0.033191003319779214,-0.0970261215412188,False,False,,,,,
2012-09-07,52.07,52.5,51.52,6099400,51.69,-3892500.0,,,-3983281.632653122,-2737252.7234234773,51.922092680038304,,,5719372.126220886,5822251.733074183,,,,,,-0.1694306307083835,-0.06043892879750007,-0.10899170191088342,False,False,,,,,
2012-09-06,50.18,50.9,49.68,6194200,50.9,-10086700.0,,,6194200.0,3456947.2765765227,51.608937314820054,,,5805704.466907997,5857675.377543309,,,,,,-0.2612425725465499,-0.10059965754731004,-0.16064291499923988,False,False,,,,,
2012-09-05,49.61,49.86,49.08,3781400,49.62,-13868100.0,,,1454384.6153845994,4911331.891961122,51.36241530440065,,,5437649.10928836,5659934.865396326,,,,,,-0.4323061443850449,-0.166940954914857,-0.2653651894701879,False,False,,,,,
2012-09-04,50.56,50.59,49.36,5474400,49.47,-19342500.0,,,-4495239.024390252,416092.8675708696,51.1354013867639,,,5444331.089417748,5642264.878215724,,,,,,-0.5733695565732049,-0.24822667524652658,-0.3251428813266783,False,False,,,,,
2012-08-31,48.8,50.75,48.72,7457500,50.33,-11885000.0,,,4371637.931034472,4787730.798605341,50.93607727558751,,,5810361.8004327025,5815144.41362375,,,,,,-0.6087512093522705,-0.32033158206767537,-0.2884196272845951,False,False,,,,,
2012-08-30,48.54,48.83,48.32,3358400,48.21,-15243400.0,,,-4807121.568627449,-19390.77002210729,50.76356297867204,,,5364550.563990393,5581168.755183393,,,,,,-0.7986513508817126,-0.4159955358304829,-0.3826558150512297,False,False,,,,,
2012-08-29,48.84,49.07,48.33,4726100,48.14,-19969500.0,,,-7153016.2162161805,-7172406.986238288,50.56312779329521,5305860.0,,5248468.643264866,5499733.635642118,1232687.6798281064,,,-579760.0,0.890732133904777,-0.9439161187366096,-0.5215796524117082,-0.4223364663249014,False,False,,,,,
2012-08-28,49.08,49.34,48.73,3110000,48.5,-16859500.0,-0.47952404063394305,,-5455245.901639287,-12627652.887877576,50.46864272327718,5019330.0,,4859656.162671253,5272139.956057154,1383567.3320562807,,,-1909330.0,0.6196046085832173,-1.0182527189792125,-0.6209142657252091,-0.3973384532540034,False,False,,,,,
2012-08-27,49.46,49.68,49.01,4199800,48.7,-12659700.0,-0.23624724944988995,,-8086182.089552168,-20713834.977429744,50.375514005119676,4889420.0,,4739682.314912843,5170012.341194567,1394481.3060378006,,,-689620.0,0.8589566860691044,-1.0489352095512885,-0.706518454490425,-0.34241675506086344,False,False,,,,,
